complaint_text,category,language,source
There is wear & tear close to the town centre. Please resolve this problem as soon as possible.,roads,english,NYC311_seed_controlled_augmentation
"We have noticed oil spill on street, small near our house.",environment,english,NYC311_seed_controlled_augmentation
There appears to be leak near the junction. Residents are requesting assistance.,water_supply,english,NYC311_seed_controlled_augmentation
Pothole near the public market. Residents are requesting assistance.,roads,english,NYC311_seed_controlled_augmentation
Please check: Wastewater is causing problems due to ponding outside our building. Please send the responsible team to inspect the area.,drainage,english,NYC311_seed_controlled_augmentation
Residents have reported lamppost knocked down in our neighbourhood. This issue needs attention.,electricity,english,NYC311_seed_controlled_augmentation
Please inspect the electrical issue: multiple street lights out near the hospital. Please arrange an inspection.,electricity,english,NYC311_seed_controlled_augmentation
Please check: There appears to be slow leak in our neighbourhood. Please send the responsible team to inspect the area.,water_supply,english,NYC311_seed_controlled_augmentation
Residents have reported: Chemical Spill/Release is affecting the surrounding environment near the hospital. Please resolve this problem as soon as possible.,environment,english,NYC311_seed_controlled_augmentation
Pothole - Highway near our house.,roads,english,NYC311_seed_controlled_augmentation
"There is an environmental problem involving unsafe chemical, storage in our neighbourhood.",environment,english,NYC311_seed_controlled_augmentation
There is pothole on the main road. This issue needs attention.,roads,english,NYC311_seed_controlled_augmentation
I am reporting: The area needs cleaning because of missed collection in our neighbourhood.,garbage,english,NYC311_seed_controlled_augmentation
Please investigate ventilation in the residential area. Please send the responsible team to inspect the area.,environment,english,NYC311_seed_controlled_augmentation
"Oil Spill On Street, Small is affecting the surrounding environment outside our building. Please investigate this issue.",environment,english,NYC311_seed_controlled_augmentation
DAMP SPOT has affected the local water supply in the residential area.,water_supply,english,NYC311_seed_controlled_augmentation
There is a water supply problem involving unknown odor/taste in drinking water near the junction. Residents are requesting assistance.,water_supply,english,NYC311_seed_controlled_augmentation
"The road has rough, pitted or cracked roads outside our building. This is causing inconvenience to the public.",roads,english,NYC311_seed_controlled_augmentation
We are experiencing: Please inspect the electrical issue: lighting outside our building.,electricity,english,NYC311_seed_controlled_augmentation
We are experiencing: Wastewater is causing problems due to culvert blocked/needs cleaning near the hospital. We would appreciate assistance with this issue.,drainage,english,NYC311_seed_controlled_augmentation
Wastewater is causing problems due to sewer or drain close to the town centre.,drainage,english,NYC311_seed_controlled_augmentation
I am reporting: Hydrant Leaking has affected the local water supply near the public market. Please take the necessary action.,water_supply,english,NYC311_seed_controlled_augmentation
Please arrange cleaning because of improper disposal along the roadside. This issue needs attention.,garbage,english,NYC311_seed_controlled_augmentation
Residents have reported street light out near the public market.,electricity,english,NYC311_seed_controlled_augmentation
OUTLET/SWITCH is affecting the area in the residential area. The problem has been continuing for some time.,electricity,english,NYC311_seed_controlled_augmentation
SLOW LEAK has affected the local water supply along the roadside. We would appreciate assistance with this issue.,water_supply,english,NYC311_seed_controlled_augmentation
"Residents are concerned about air: smoke, vehicular near our house.",environment,english,NYC311_seed_controlled_augmentation
Please check: The drainage problem appears to involve rain garden flooding in the residential area.,drainage,english,NYC311_seed_controlled_augmentation
"I would like to report: Residents are concerned about oil spill on street, small near the school. We would appreciate assistance with this issue.",environment,english,NYC311_seed_controlled_augmentation
Street Light Lamp Dim is affecting the area on the main road. Please investigate this issue.,electricity,english,NYC311_seed_controlled_augmentation
I am reporting: Residents have reported no water along the roadside.,water_supply,english,NYC311_seed_controlled_augmentation
We are experiencing: We need assistance with manhole overflow near the public market. Please send the responsible team to inspect the area.,drainage,english,NYC311_seed_controlled_augmentation
There has been: There is missed recycling - m/g/pl near our house.,garbage,english,NYC311_seed_controlled_augmentation
There is missed recycling - m/g/pl outside our building. Please arrange an inspection.,garbage,english,NYC311_seed_controlled_augmentation
