complaint_text,category,language,source
Vehicles are being affected by curb defect-metal protruding near the public market. We would appreciate assistance with this problem.,roads,english,NYC311_seed_controlled_augmentation_v2
HEAVY FLOW is affecting the local water supply close to the town centre. Please investigate this issue.,water_supply,english,NYC311_seed_controlled_augmentation_v2
"Please investigate the water problem caused by taste/odor, bitter/metallic near the hospital. This issue needs urgent attention.",water_supply,english,NYC311_seed_controlled_augmentation_v2
Wastewater problems have occurred due to manhole overflow near the public market.,drainage,english,NYC311_seed_controlled_augmentation_v2
The drainage system is affected by manhole overflow in the residential area.,drainage,english,NYC311_seed_controlled_augmentation_v2
Please investigate asbestos complaint along the roadside. This issue needs urgent attention.,environment,english,NYC311_seed_controlled_augmentation_v2
Please repair pothole on the main road.,roads,english,NYC311_seed_controlled_augmentation_v2
Please address bulk-missed collection in the residential area. Residents are requesting assistance.,garbage,english,NYC311_seed_controlled_augmentation_v2
We are experiencing leak near our house.,water_supply,english,NYC311_seed_controlled_augmentation_v2
We are experiencing an electrical problem involving power outage on the main road. This issue needs urgent attention.,electricity,english,NYC311_seed_controlled_augmentation_v2
"Residents have reported cloudy or milky, other along the roadside.",water_supply,english,NYC311_seed_controlled_augmentation_v2
There is bulk-missed recy collection on the main road.,garbage,english,NYC311_seed_controlled_augmentation_v2
Please arrange cleaning because of missed recycling paper outside our building.,garbage,english,NYC311_seed_controlled_augmentation_v2
We are experiencing an electrical problem involving street light lamp dim near the junction. Please investigate this issue.,electricity,english,NYC311_seed_controlled_augmentation_v2
There appears to be wiring near the school. Please resolve this problem as soon as possible.,electricity,english,NYC311_seed_controlled_augmentation_v2
Our area is facing dirty water near the hospital. Please arrange an inspection.,water_supply,english,NYC311_seed_controlled_augmentation_v2
People in the area are affected by lamppost wire exposed in our neighbourhood. This issue needs urgent attention.,electricity,english,NYC311_seed_controlled_augmentation_v2
Residents are concerned about curb defect-metal protruding near the hospital. Residents are requesting assistance.,roads,english,NYC311_seed_controlled_augmentation_v2
"Drivers are facing problems because of rough, pitted or cracked roads near the public market. This issue needs urgent attention.",roads,english,NYC311_seed_controlled_augmentation_v2
"Please check the water system because of taste/odor, bitter/metallic near our house.",water_supply,english,NYC311_seed_controlled_augmentation_v2
There is street light out close to the bus stop. The problem has been continuing for some time.,electricity,english,NYC311_seed_controlled_augmentation_v2
Hydrant Leaking is affecting the local water supply along the roadside. This is causing inconvenience to the public.,water_supply,english,NYC311_seed_controlled_augmentation_v2
People in the area are affected by lighting near the public market. We would appreciate assistance with this problem.,electricity,english,NYC311_seed_controlled_augmentation_v2
Please inspect the drain because of sewage leak near the junction.,drainage,english,NYC311_seed_controlled_augmentation_v2
The electricity service has a problem with wiring close to the town centre.,electricity,english,NYC311_seed_controlled_augmentation_v2
Residents are requesting action regarding bulk-missed collection outside our building. The problem has been continuing for some time.,garbage,english,NYC311_seed_controlled_augmentation_v2
We need assistance with sewer or drain near the junction.,drainage,english,NYC311_seed_controlled_augmentation_v2
"Residents are concerned about air: dust, construction/demolition near the hospital. Please arrange an inspection.",environment,english,NYC311_seed_controlled_augmentation_v2
"We are experiencing taste/odor, chlorine close to the town centre. This issue needs urgent attention.",water_supply,english,NYC311_seed_controlled_augmentation_v2
There appears to be wiring in our neighbourhood.,electricity,english,NYC311_seed_controlled_augmentation_v2
We are experiencing unknown odor/taste in drinking water outside our building. Please resolve this problem as soon as possible.,water_supply,english,NYC311_seed_controlled_augmentation_v2
There is a water supply issue involving unknown odor/taste in drinking water near our house.,water_supply,english,NYC311_seed_controlled_augmentation_v2
"Residents are requesting action regarding air: odor/fumes, restaurant near the hospital.",environment,english,NYC311_seed_controlled_augmentation_v2
There is a waste management problem involving bulk-missed recy collection near the junction.,garbage,english,NYC311_seed_controlled_augmentation_v2
Vehicles are being affected by broken curb close to the bus stop. Please resolve this problem as soon as possible.,roads,english,NYC311_seed_controlled_augmentation_v2
Cave-in is causing difficulties for vehicles near our house. Residents are requesting assistance.,roads,english,NYC311_seed_controlled_augmentation_v2
Residents have reported street light out close to the town centre. We would appreciate assistance with this problem.,electricity,english,NYC311_seed_controlled_augmentation_v2
There is sewage leak close to the town centre. Please send the responsible team to inspect the area.,drainage,english,NYC311_seed_controlled_augmentation_v2
There is curb defect-metal protruding along the roadside. Please investigate this issue.,roads,english,NYC311_seed_controlled_augmentation_v2
There appears to be slow leak near the school. Please investigate this issue.,water_supply,english,NYC311_seed_controlled_augmentation_v2
The drain is causing problems because of catch basin clogged/flooding near the junction.,drainage,english,NYC311_seed_controlled_augmentation_v2
